ind_t,date,adr,p,n_killed,n_injured,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,rand_ind_t,G0_indegree,G0_outdegree,G0_null_indegree,G0_null_outdegree,G1_indegree,G1_outdegree,G1_null_indegree,G1_null_outdegree
678,2017-07-04,105 E South St Raleigh North Carolina,2.3903891703159093,1,3,North Carolina,-78.6379676,35.7724084,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,63,0,1,0,1,4,4,4,4
679,2017-07-05,300 block of Russell Rd Madison Maine,3.639015821545789,4,1,Maine,-69.7461775,44.7819036,,,,,,,,,,,,,,,1.6094379124341005,0.6931471805599453,765,1,0,1,0,6,0,5,0
679,2017-07-05,Jefferson Street and West St. Julian Street Savannah Georgia,1.515716566510398,0,4,Georgia,-81.0949588,32.08082460000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,765,0,2,0,2,1,7,0,6
679,2017-07-05,11000 block of S Eberhart Chicago (Roseland) Illinois,2.855649206057388,2,2,Illinois,-87.61125179999998,41.69450820000001,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,765,0,2,0,2,0,8,0,10
680,2017-07-06,Eighth Ave Meridian Mississippi,1.515716566510398,0,4,Mississippi,-88.6865333,32.3817211,,,,,,,,,,,,,,,0.0,1.6094379124341005,465,0,1,0,1,3,4,2,8
681,2017-07-08,9917 Capstan Dr Cincinnati Ohio,2.866065983073616,1,8,Ohio,-84.5966016,39.2540291,,,,,,,,,,,,,,,0.6931471805599453,2.19722457733622,897,1,0,1,0,4,0,9,0
681,2017-07-08,700 block of Oakwood Ave Alton Illinois,1.515716566510398,0,4,Illinois,-90.1725446,38.9178269,,,,,,,,,,,,,,,0.0,1.6094379124341005,897,2,0,2,0,0,8,4,5
682,2017-07-09,500 block of Sturgeon Rd Lawrenceville Virginia,1.7927899625209969,0,7,Virginia,-77.77063050000002,36.81203710000001,,,,,,,,,,,,,,,0.0,2.079441541679836,73,0,0,0,0,7,0,3,0
683,2017-07-15,21st and Fitzwater Philadelphia Pennsylvania,2.3903891703159093,1,3,Pennsylvania,-75.17737559999998,39.9432388,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1102,0,0,0,0,5,0,3,0
683,2017-07-15,12200 block of S Throop St Chicago Illinois,1.515716566510398,0,4,Illinois,-87.6541632,41.6720048,,,,,,,,,,,,,,,0.0,1.6094379124341005,1102,0,2,0,2,2,4,3,10
684,2017-07-18,NW Grand Ave and W Thunderbird Rd El Mirage Arizona,1.515716566510398,0,4,Arizona,-112.314245,33.610460100000005,,,,,,,,,,,,,,,0.0,1.6094379124341005,734,0,1,0,1,1,13,1,10
684,2017-07-18,3000 block of N 39th St Milwaukee Wisconsin,1.515716566510398,0,4,Wisconsin,-87.9620936,43.0733843,,,,,,,,,,,,,,,0.0,1.6094379124341005,734,1,0,1,0,5,0,8,0
684,2017-07-18,Hewitt St and Division St Trenton New Jersey,2.3903891703159093,1,3,New Jersey,-74.74373100000003,40.208135,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,734,2,1,2,1,2,12,2,5
685,2017-07-19,Imperial Hwy and Broadway Los Angeles California,2.3903891703159093,1,3,California,-118.27844650000002,33.931006,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,763,0,1,0,1,0,6,1,10
685,2017-07-19,2300 block of Bethel St Richmond Virginia,1.6206565966927624,0,5,Virginia,-77.4185708,37.5551184,,,,,,,,,,,,,,,0.0,1.791759469228055,763,1,1,1,1,4,3,4,5
686,2017-07-22,130 E Clifton Ave Cincinnati Ohio,1.6206565966927624,0,5,Ohio,-84.51421059999998,39.1159489,,,,,,,,,,,,,,,0.0,1.791759469228055,1036,1,0,1,0,1,8,5,6
687,2017-07-23,10360 Ave H Baton Rouge Louisiana,1.515716566510398,0,4,Louisiana,-91.1969557,30.5384819,,,,,,,,,,,,,,,0.0,1.6094379124341005,575,1,1,1,1,2,6,2,8
687,2017-07-23,1500 block of East 82nd St Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.58818570000004,41.7459773,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,575,2,1,2,1,9,2,5,5
688,2017-07-25,1040 Golfair Boulevard Jacksonville Florida,2.3903891703159093,1,3,Florida,-81.6702158,30.3645442,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1016,0,1,0,1,1,9,3,9
689,2017-07-26,2111 E. Green Drive High Point North Carolina,2.7117698594097046,1,6,North Carolina,-79.98083620000001,35.9532518,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,606,0,1,0,1,3,10,3,8
690,2017-07-27,2000 block of E 71st St Chicago Illinois,2.515716566510398,1,4,Illinois,-87.57586889999996,41.7664443,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,968,3,0,3,0,8,0,11,0
691,2017-07-28,400 block of N Washington St Wilmington Delaware,1.515716566510398,0,4,Delaware,-75.55526789999998,39.742038,,,,,,,,,,,,,,,0.0,1.6094379124341005,151,2,1,2,1,5,2,3,1
692,2017-07-29,200 block of Carl St Buffalo New York,2.515716566510398,1,4,New York,-78.828214,42.920097,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1009,1,0,1,0,8,0,13,0
692,2017-07-29,115 W Fisher St Salisbury North Carolina,3.0148939630283804,2,3,North Carolina,-80.47168429999998,35.6668114,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,1009,1,0,1,0,9,0,11,0
693,2017-07-30,1810 George Dieter Dr El Paso Texas,2.3903891703159093,1,3,Texas,-106.3010844,31.7655228,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,860,2,0,2,0,8,0,11,0
693,2017-07-30,1500 block of Azalea Garden Rd Norfolk Virginia,2.6206565966927617,1,5,Virginia,-76.2345381,36.8671762,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,860,2,0,2,0,8,0,11,0
694,2017-07-31,Jasper St and Main St Decatur Illinois,1.515716566510398,0,4,Illinois,-88.9404161,39.84177,,,,,,,,,,,,,,,0.0,1.6094379124341005,464,0,1,0,1,2,9,0,10
695,2017-08-01,Mariposa St and A St Fresno California,1.7927899625209969,0,7,California,-119.8011313,36.72781970000001,,,,,,,,,,,,,,,0.0,2.079441541679836,292,2,0,2,0,5,5,8,3
695,2017-08-01,8000 Block of Lateral C Rd Toppenish Washington,1.711769859409705,0,6,Washington,-120.5230681,46.36072,,,,,,,,,,,,,,,0.0,1.9459101490553128,292,3,0,3,0,8,0,10,0
695,2017-08-01,800 block of N Monticello Ave Chicago Illinois,1.515716566510398,0,4,Illinois,-87.71752339999998,41.8954421,,,,,,,,,,,,,,,0.0,1.6094379124341005,292,1,0,1,0,8,0,8,0
696,2017-08-02,900 block of N Broadway Baltimore Maryland,1.515716566510398,0,4,Maryland,-76.59475390000001,39.3005881,,,,,,,,,,,,,,,0.0,1.6094379124341005,801,0,1,0,1,0,4,1,11
697,2017-08-03,3426 18th St NE Washington District of Columbia,2.3903891703159093,1,3,District of Columbia,-76.9800126,38.9327371,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,818,2,0,2,0,6,0,8,0
698,2017-08-04,200 block of North Helen Street Lodge Grass Montana,3.388813693319509,3,2,Montana,-107.3650843,45.31156240000001,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,747,0,1,0,1,1,6,4,9
699,2017-08-05,1939 W Tennessee St Tallahassee Florida,2.3903891703159093,1,3,Florida,-84.3161753,30.448443,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,8,2,0,2,0,6,0,6,0
699,2017-08-05,900 block of Brook Road Lakewood New Jersey,1.515716566510398,0,4,New Jersey,-74.18904429999998,40.1012059,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,2,0,2,0,6,0,7,0
699,2017-08-05,300 block of Ellis St Allendale South Carolina,2.3903891703159093,1,3,South Carolina,-81.2960586,33.0020886,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,8,1,1,1,1,2,7,1,6
700,2017-08-06,Wickham Ave Bronx New York,1.711769859409705,0,6,New York,-73.8373749,40.8690765,,,,,,,,,,,,,,,0.0,1.9459101490553128,583,1,0,1,0,7,0,9,0
700,2017-08-06,Unionport Rd Bronx New York,1.515716566510398,0,4,New York,-73.86340340000002,40.8412549,,,,,,,,,,,,,,,0.0,1.6094379124341005,583,1,0,1,0,7,0,9,0
700,2017-08-06,1000 block of 106th Avenue Oakland California,1.7927899625209969,0,7,California,-122.1720107,37.735796,,,,,,,,,,,,,,,0.0,2.079441541679836,583,1,0,1,0,10,0,8,0
701,2017-08-08,1 block of East 37th St Chicago Illinois,2.7117698594097046,1,6,Illinois,-87.626407,41.8273618,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,17,1,0,1,0,12,0,10,0
702,2017-08-12,12310 Bellefontaine Rd Saint Louis Missouri,2.3903891703159093,1,3,Missouri,-90.212354,38.7965779,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,347,1,0,1,0,4,4,6,3
703,2017-08-13,8700 block of Quay Rd Suffolk Virginia,1.515716566510398,0,4,Virginia,-76.83946010000003,36.6525486,,,,,,,,,,,,,,,0.0,1.6094379124341005,1028,1,1,1,1,10,5,5,2
703,2017-08-13,4000 Block of Martin Luther King Jr Blvd Sacramento California,1.515716566510398,0,4,California,-121.4650338,38.5383643,,,,,,,,,,,,,,,0.0,1.6094379124341005,1028,0,1,0,1,3,6,3,4
703,2017-08-13,39th St and Melon St Philadelphia Pennsylvania,1.6206565966927624,0,5,Pennsylvania,-75.1999605,39.9648942,,,,,,,,,,,,,,,0.0,1.791759469228055,1028,1,1,1,1,1,7,2,6
704,2017-08-14,Morrison St and Klump Ave North Hollywood California,2.855649206057388,2,2,California,-118.3757613,34.160824,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,910,3,0,3,0,8,0,7,0
705,2017-08-16,Merritt Ave and 15th St Wyandanch New York,1.515716566510398,0,4,New York,-73.36126,40.754364,,,,,,,,,,,,,,,0.0,1.6094379124341005,1154,1,0,1,0,6,2,4,1
706,2017-08-19,11143 Superior Ave Cleveland Ohio,2.515716566510398,1,4,Ohio,-81.6075922,41.5226451,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,538,1,0,1,0,2,7,2,6
707,2017-08-20,11901 S Loomis St Chicago Illinois,3.2451613894052334,2,5,Illinois,-87.6560016,41.676843700000006,,,,,,,,,,,,,,,1.0986122886681098,1.791759469228055,829,1,0,1,0,7,0,8,0
707,2017-08-20,100th St and Ave M Brooklyn New York,1.515716566510398,0,4,New York,-73.8910495,40.6386248,,,,,,,,,,,,,,,0.0,1.6094379124341005,829,1,0,1,0,7,0,8,0
708,2017-08-21,Cottage Avenue and Park Heights Avenue Baltimore Maryland,2.3903891703159093,1,3,Maryland,-76.657371,39.32733710000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,268,1,0,1,0,8,0,8,0
708,2017-08-21,700 block of S 19th St Newark New Jersey,2.3903891703159093,1,3,New Jersey,-74.2122213,40.7324223,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,268,0,1,0,1,6,6,3,4
708,2017-08-21,Fabyan Place Newark New Jersey,1.515716566510398,0,4,New Jersey,-74.2220987,40.7154353,,,,,,,,,,,,,,,0.0,1.6094379124341005,268,0,1,0,1,5,5,3,3
708,2017-08-21,980 Fishing Creek Rd Whitakers North Carolina,2.6390158215457884,4,0,North Carolina,-77.8287545,36.1694133,,,,,,,,,,,,,,,1.6094379124341005,0.0,268,0,0,0,0,7,0,4,0
708,2017-08-21,262 Decatur St Memphis Tennessee,1.515716566510398,0,4,Tennessee,-90.02592709999998,35.1471791,,,,,,,,,,,,,,,0.0,1.6094379124341005,268,0,1,0,1,5,5,3,3
709,2017-08-22,300 block of N Central Ave Chicago Illinois,1.515716566510398,0,4,Illinois,-87.76546499999998,41.885933,,,,,,,,,,,,,,,0.0,1.6094379124341005,658,0,3,0,3,2,12,1,12
710,2017-08-24,10400 block of Balmoral Dr Saint Louis Missouri,2.6390158215457884,4,0,Missouri,-90.2010733,38.754081,,,,,,,,,,,,,,,1.6094379124341005,0.0,473,0,0,0,0,4,11,4,5
711,2017-08-25,1600 NE 8th Ave Gainesville Florida,1.515716566510398,0,4,Florida,-82.3046371,29.6592262,,,,,,,,,,,,,,,0.0,1.6094379124341005,596,2,0,2,0,8,0,8,0
712,2017-08-27,7760 24th St Sacramento California,2.515716566510398,1,4,California,-121.481512,38.47505,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1093,2,0,2,0,8,0,9,0
712,2017-08-27,1127 Chestnut St Evansville Indiana,2.3903891703159093,1,3,Indiana,-87.5601723,37.973151,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1093,1,0,1,0,2,9,3,6
713,2017-08-28,701 N Main St Clovis New Mexico,3.1402213592228687,2,4,New Mexico,-103.2044978,34.4051816,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,456,0,1,0,1,0,11,1,8
714,2017-09-02,8008 Watterson Trl Louisville Kentucky,1.515716566510398,0,4,Kentucky,-85.621938,38.180619,,,,,,,,,,,,,,,0.0,1.6094379124341005,1052,1,0,1,0,12,7,3,4
714,2017-09-02,8300 block of S Hermitage Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.66709039999998,41.74276,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1052,0,1,0,1,0,11,0,8
715,2017-09-03,10100 block of S Firmona Ave Inglewood California,3.0148939630283804,2,3,California,-118.3566749,33.9443865,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,790,0,0,0,0,4,6,6,3
716,2017-09-04,1000 block of Bellwood Ave Bellwood Illinois,1.515716566510398,0,4,Illinois,-87.87827680000002,41.8741981,,,,,,,,,,,,,,,0.0,1.6094379124341005,223,1,2,1,2,3,7,3,5
717,2017-09-06,2700 block of Madison Chicago Illinois,1.515716566510398,0,4,Illinois,-87.694119,41.8813699,,,,,,,,,,,,,,,0.0,1.6094379124341005,370,0,0,0,0,2,4,2,3
718,2017-09-09,Kings Bend Road Selma Alabama,1.515716566510398,0,4,Alabama,-87.02871499999998,32.3944732,,,,,,,,,,,,,,,0.0,1.6094379124341005,281,3,0,3,0,9,0,14,0
719,2017-09-10,1712 West Spring Creek Parkway Plano Texas,5.655536721746079,9,1,Texas,-96.7275947,33.0565114,,,,,,,,,,,,,,,2.302585092994046,0.6931471805599453,1046,1,1,1,1,9,7,2,2
719,2017-09-10,2101 N Claiborne Ave New Orleans Louisiana,2.3903891703159093,1,3,Louisiana,-90.05837890000002,29.9736728,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1046,0,2,0,2,0,15,0,9
720,2017-09-13,400 block of S Duke St York Pennsylvania,1.515716566510398,0,4,Pennsylvania,-76.722985,39.95736,,,,,,,,,,,,,,,0.0,1.6094379124341005,52,1,0,1,0,4,6,5,5
720,2017-09-13,3100 block of N 2nd St Philadelphia Pennsylvania,1.515716566510398,0,4,Pennsylvania,-75.1332171,39.9973235,,,,,,,,,,,,,,,0.0,1.6094379124341005,52,1,0,1,0,8,1,5,4
720,2017-09-13,1000 block of Morehead St Memphis Tennessee,2.6206565966927617,1,5,Tennessee,-90.02512109999998,35.1680474,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,52,1,1,1,1,5,5,2,6
720,2017-09-13,14626 S Jackson Rd Rockford Washington,2.3903891703159093,1,3,Washington,-117.1966959,47.519534,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,52,1,0,1,0,8,0,10,0
721,2017-09-16,920 Lady Street Columbia South Carolina,1.8660659830736148,0,8,South Carolina,-81.03768670000002,34.001302200000005,,,,,,,,,,,,,,,0.0,2.19722457733622,1030,0,0,0,0,6,5,2,5
722,2017-09-17,5000 block of Stanton Street Detroit Michigan,2.3903891703159093,1,3,Michigan,-83.0905192,42.3497679,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,692,0,2,0,2,2,7,2,9
722,2017-09-17,300 Mistletoe St Petersburg Virginia,2.515716566510398,1,4,Virginia,-77.4049063,37.21673610000001,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,692,0,1,0,1,0,12,0,8
723,2017-09-20,4300 block of 23rd Ct Gary Indiana,1.6206565966927624,0,5,Indiana,-87.39067659999998,41.5756057,,,,,,,,,,,,,,,0.0,1.791759469228055,898,2,0,2,0,2,4,7,4
724,2017-09-23,818 Real Rd Bakersfield California,2.515716566510398,1,4,California,-119.0432433,35.3657935,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1017,1,0,1,0,7,0,6,0
724,2017-09-23,Seminary St and Jackson St Danville Illinois,1.6206565966927624,0,5,Illinois,-87.62727749999998,40.1303411,,,,,,,,,,,,,,,0.0,1.791759469228055,1017,1,0,1,0,4,8,5,1
724,2017-09-23,1164 Albany Ave Hartford Connecticut,2.855649206057388,2,2,Connecticut,-72.6958082,41.7821945,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1017,2,0,2,0,8,0,7,0
725,2017-09-24,1226 E Fayette St Syracuse New York,1.515716566510398,0,4,New York,-76.1304325,43.0481311,,,,,,,,,,,,,,,0.0,1.6094379124341005,605,0,1,0,1,0,10,0,7
725,2017-09-24,6000 block of Hoover Dr Mays Landing New Jersey,2.3903891703159093,1,3,New Jersey,-74.7662728,39.4511646,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,605,1,0,1,0,4,3,2,7
725,2017-09-24,500 block of E. Patapsco Avenue Baltimore Maryland,1.515716566510398,0,4,Maryland,-76.6039184,39.2368193,,,,,,,,,,,,,,,0.0,1.6094379124341005,605,0,0,0,0,0,5,2,6
725,2017-09-24,3890 Pin Hook Rd Antioch Tennessee,2.866065983073616,1,8,Tennessee,-86.58308000000002,36.0468068,,,,,,,,,,,,,,,0.6931471805599453,2.19722457733622,605,1,1,1,1,0,9,2,6
726,2017-09-26,3200 block of Lyndale Ave Baltimore Maryland,2.855649206057388,2,2,Maryland,-76.578385,39.31661,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1120,1,0,1,0,5,0,7,0
726,2017-09-26,2531 Chelsea Ave Memphis Tennessee,1.515716566510398,0,4,Tennessee,-89.97276059999999,35.1741999,,,,,,,,,,,,,,,0.0,1.6094379124341005,1120,0,3,0,3,2,12,1,9
726,2017-09-26,100 block of Pastorius St Philadelphia Pennsylvania,2.3903891703159093,1,3,Pennsylvania,-75.177497,40.04332700000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1120,1,1,1,1,2,8,3,2
727,2017-09-28,2001 N Rocheblave St New Orleans Louisiana,2.3903891703159093,1,3,Louisiana,-90.06478680000002,29.9814899,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,384,0,1,0,1,3,9,2,6
728,2017-09-30,800 block of Kerr Avenue Memphis Tennessee,2.3903891703159093,1,3,Tennessee,-90.0358906,35.1071634,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1057,3,1,3,1,6,5,6,5
729,2017-10-01,1000 block of Massachusetts St Lawrence Kansas,3.388813693319509,3,2,Kansas,-95.235711,38.9654625,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,717,1,1,1,1,2,5,3,5
729,2017-10-01,3950 Las Vegas Blvd S Las Vegas Nevada,23.575298713746623,59,441,Nevada,-115.1763365,36.09339170000001,Las Vegas Strip massacre,"Stephen Craig Paddock, 64, fired a barrage of rapid gunfire—using semiautomatic rifles modified with ""bump stocks""—at thousands of concertgoers on the Las Vegas Strip late on a Sunday night; Paddock had positioned himself in a corner suite on the 32nd floor of the Mandalay Bay Resort and Casino, where he took aim from windows he'd smashed open. Police responding to the attack found Paddock inside the hotel suite, deceased from a self-inflicted gunshot.",64,TBD,Perpetrator's history unclear. In 1969 Paddock's father was classified by the FBI as a dangerous psychopath with suicidal tendencies; psychopathy can be heritable (see Mother Jones sourcing). ,Yes,Two gun shops in Nevada,"23 firearms, mostly rifles; including scopes, and two modified for ""fully automatic"" firing; two were mounted on tripods","AR-15-style and AK-47-style rifles and ""a large cache of ammunition""; four Daniel Defense DDM4 rifles, three FN-15s and other rifles made by Sig Sauer.",White,M,https://www.nytimes.com/2017/10/13/us/stephen-paddock-father-vegas.html; http://www.motherjones.com/crime-justice/2017/10/the-las-vegas-shooter-didnt-just-snap-they-never-do/,"https://www.lvmpd.com/en-us/Documents/1_October_FIT_Report_01-18-2018_Footnoted.pdf; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.wsj.com/articles/las-vegas-suspect-likely-used-automatic-rifle-in-massacre-1506966716; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; http://www.latimes.com/nation/la-las-vegas-shooting-live-updates-paddock-had-19-rifles-in-room-1506985512-htmlstory.html; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.usatoday.com/story/news/nation/2017/10/06/here-all-victims-las-vegas-shooting/733236001/; https://www.reviewjournal.com/crime/shootings/last-of-local-hospitals-patients-in-las-vegas-shooting-released/; *Note: casualty count from LVMPD report 1-18-18: ""deaths of 58 innocent concert goers and injuring more than
700""",Mass,4.0943445622220995,6.091309882077698,717,1,2,1,2,7,3,6,4
730,2017-10-03,2051 NW 65th St Miami Florida,1.515716566510398,0,4,Florida,-80.23101489999998,25.8338798,,,,,,,,,,,,,,,0.0,1.6094379124341005,374,0,1,0,1,0,14,0,5
731,2017-10-05,400 block of W 13th Street Casa Grande Arizona,2.6390158215457884,4,0,Arizona,-111.757291,32.885415,,,,,,,,,,,,,,,1.6094379124341005,0.0,512,0,1,0,1,2,10,5,4
732,2017-10-06,8000 block of S Marshfield Chicago Illinois,1.6206565966927624,0,5,Illinois,-87.66494890000001,41.748351,,,,,,,,,,,,,,,0.0,1.791759469228055,1131,0,0,0,0,11,3,6,3
733,2017-10-07,87th Ave and Thomas Rd Phoenix Arizona,1.515716566510398,0,4,Arizona,-112.2464783,33.479751,,,,,,,,,,,,,,,0.0,1.6094379124341005,636,1,1,1,1,6,3,8,6
734,2017-10-09,3352 Old Spanish Trail Houston Texas,1.6206565966927624,0,5,Texas,-95.372159,29.7011907,,,,,,,,,,,,,,,0.0,1.791759469228055,599,0,1,0,1,1,8,1,8
735,2017-10-10,25th St and Treat Ave San Francisco California,1.515716566510398,0,4,California,-122.4128627,37.7509769,,,,,,,,,,,,,,,0.0,1.6094379124341005,553,1,0,1,0,5,5,4,3
736,2017-10-11,15497 SR 93 Pedro Ohio,2.6390158215457884,4,0,Ohio,-82.6423305,38.7082949,,,,,,,,,,,,,,,1.6094379124341005,0.0,378,0,2,0,2,4,8,1,7
737,2017-10-12,6 Asbury Ct Aliso Viejo California,2.855649206057388,2,2,California,-117.7357567,33.567506200000004,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1032,1,0,1,0,9,0,9,0
738,2017-10-15,6233 Gulfton St Houston Texas,2.855649206057388,2,2,Texas,-95.4915044,29.7159758,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,788,1,0,1,0,2,6,4,9
738,2017-10-15,107th Ave and Camelback Rd Phoenix Arizona,2.3903891703159093,1,3,Arizona,-112.2900132,33.5081755,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,788,0,1,0,1,1,8,1,6
739,2017-10-16,5th Street Meridian Mississippi,2.3903891703159093,1,3,Mississippi,-88.71413340000002,32.361028399999995,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1153,0,1,0,1,4,5,2,7
740,2017-10-17,181 Martense St Brooklyn New York,1.515716566510398,0,4,New York,-73.95287320000001,40.6516373,,,,,,,,,,,,,,,0.0,1.6094379124341005,597,3,0,3,0,8,0,7,0
741,2017-10-18,2111 Emmorton Park Rd Edgewood Maryland,3.5480584502905024,3,3,Maryland,-76.30990440000002,39.4520375,Edgewood businees park shooting,"Radee Labeeb Prince, 37, fatally shot three people and wounded two others around 9am at Advance Granite Solutions, a home remodeling business where he worked near Baltimore. Hours later he shot and wounded a sixth person at a car dealership in Wilmington, Delaware. He was apprehended that evening following a manhunt by authorities.",37,Unclear,-,No,Unclear,handgun,.380-caliber; make unclear,Black,M,-,http://www.baltimoresun.com/news/maryland/harford/aegis/ph-ag-edgewood-shooting-20171018-story.html; http://www.cnn.com/2017/10/18/us/maryland-harford-county-shooting/index.html,Mass,1.3862943611198906,1.3862943611198906,323,1,0,1,0,4,6,7,4
742,2017-10-21,164 E Eubanks St Jacksonville Florida,1.515716566510398,0,4,Florida,-81.62233520000002,30.48471210000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,280,2,0,2,0,8,0,10,0
742,2017-10-21,1277 12th Ave S Nashville Tennessee,1.515716566510398,0,4,Tennessee,-86.78853000000002,36.14142700000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,280,2,1,2,1,5,6,6,7
